1.7492,5.3524,1.9048,3.8802,6.2581,-0.81882,0.15429,5.5474,5.0348,8.1049,-0.1417,5.7399,-4.1325,-2.7003,5.9685,10.814,-1.7896,-3.7,3.8093,10.547,-1.1424,4.5903,-2.0521,1.1969,-0.24341,5.4997,8.3718,2.9777,0.62577,4.1267,-1.76,2.8648,10.608,10.982,-3.1297,1.9317,2.705,-2.6192,3.0532,1.2994,7.3756,1.0606,1.7284,0.8375,8.0302,8.0329,10.54,1.4119,-4.808,-4.078,-3.8374,4.1348,2.9457,7.2305,-4.9701,6.8548,7.108,7.3421,-2.0464,9.6217,-2.5747,1.1623,1.778,7.4623,10.214,-4.4811,-4.1289,3.3464,2.4904,9.1941,5.4017,6.1134,-4.3383,2.1612,2.0433,0.83806,10.775,-3.1791,-0.8322,10.302,8.8605,10.209,8.7826,2.4614,-2.9877,1.0406,5.7213,3.608,5.3353,10.115,10.649,8.7108,0.83913,1.2964,9.8236,-0.81136,1.4237,-0.15195,9.8822,6.5343,-3.859,-3.1286,1.7404,6.5984,-3.6573,6.6889,6.042,-2.2499,6.0932,8.9664,9.0664,2.0618,-3.8344,0.41967,6.9498,2.7935,5.9305,5.0786,5.0371,10.833,7.1377,1.9937,10.184,2.7963,6.2562,-4.6855,5.0775,4.2742,5.5663,9.6529,-1.636,4.4182,0.86163,7.7911,10.095,0.82352,4.9904,1.1423,-4.4719,-4.1083,8.2215,0.81492,8.5379,8.0441,10.805,10.341,-1.628,-4.4151,7.3066,7.0361,6.091,0.68107,-1.134,9.5694,7.3005,9.2708,5.8281,-2.8274,3.7485,3.866,3.6654,8.5288,2.2206,5.9083,8.9847,10.287,-0.14839,7.7836,-0.5976,5.3842,8.988,-4.7321,0.49172,-2.1163,2.5005,10.799,10.064,3.8185,-1.6422,6.9166,-0.52785,7.8211,10.145,-2.4293,2.558,1.9673,5.6898,1.2656,-4.2003,5.3841,2.1637,-2.1593,-0.51192,-2.5669,-3.6063,-2.0105,1.87,-3.9474,-3.9566,3.6464,-6.399
2.5672,0.6296,6.1277,9.1709,8.2065,1.6881,-1.1885,-2.6115,10.973,-3.3615,-4.3003,2.447,-1.8887,-2.0945,10.413,8.8346,-1.7458,4.6479,4.2747,0.78972,4.4072,10.846,-4.4417,-3.777,10.219,0.48246,6.9153,10.653,-1.0903,3.9161,8.2854,3.0502,-2.3062,8.6221,2.515,3.8745,6.6179,0.74116,-4.1417,-1.9249,6.6217,-3.4485,-4.2831,5.5813,-1.0623,3.8163,5.0898,5.0358,6.6135,10.333,10.144,0.71616,1.4808,10.9,-0.96446,10.051,5.9888,-4.9944,-0.16223,0.7852,5.43,0.51458,0.83031,3.8547,4.6914,4.4764,4.7518,-4.0508,-1.5018,-4.2422,0.090047,2.5195,-2.6173,10.901,10.054,-1.6303,-4.3485,10.675,-3.8941,5.0017,-3.6737,-4.5328,4.563,8.0865,5.5166,-4.727,-3.3678,7.8553,5.5567,2.8177,3.8681,7.0212,0.30468,8.8738,-1.2966,7.93,-3.4855,10.131,9.5919,7.6903,5.7668,-4.5461,5.9625,0.75866,1.034,10.119,2.3184,10.728,4.0508,-2.8407,-2.5984,7.8327,3.9053,6.4295,5.2631,-0.76113,4.7408,1.8738,-3.0415,-0.045235,4.852,3.2533,7.9655,-0.97106,7.0569,0.12548,0.46801,9.7867,-0.63881,2.5934,7.4429,8.5208,10.37,1.4119,4.5892,0.42361,7.5976,10.32,5.4063,6.7144,9.4775,-1.0669,4.8991,1.349,-1.5366,-4.5241,6.518,9.7101,-0.19659,-4.2617,8.6156,8.268,5.776,-1.3386,-4.6529,0.72156,0.83626,2.443,4.6394,-1.0048,-3.9685,-4.4534,0.10773,2.8536,1.5737,8.7141,0.13114,7.0983,3.4164,0.087161,0.39165,10.216,8.1577,4.2683,-0.24237,9.3845,6.1746,-1.1438,0.79183,5.9851,0.51621,6.5671,9.866,8.7377,0.41083,-3.3992,0.78139,9.096,3.7227,5.0089,-2.2847,1.1644,2.4549,7.523,-3.2833,-0.36977,-2.5598,2.0693,-4.7855,2.1748,36.541
5.2451,-0.81218,4.8901,-0.61827,-0.14016,2.8666,1.3137,8.3954,1.9644,3.2947,-3.197,0.29674,5.5354,-3.3349,7.9953,-4.2686,-4.7363,6.804,1.2795,8.5112,-4.0698,-3.0366,6.7897,7.8234,-4.8529,2.628,9.0647,5.1417,3.3167,-3.6648,10.37,10.325,3.2852,0.16434,5.291,7.2647,3.586,-2.4683,-2.048,7.4478,2.8346,6.1753,4.9246,0.68421,1.7944,5.7131,-0.72717,2.2894,0.083823,-2.4555,0.5701,7.9824,4.1109,7.5731,4.6663,8.8592,5.8793,4.6204,1.0956,7.0373,0.2309,0.9091,3.0504,2.0083,8.5502,3.1552,3.2495,-0.83605,7.5905,1.4892,-4.9303,0.74052,0.5358,0.89349,7.3174,-0.014362,10.063,-0.15945,5.523,3.9816,9.1886,-1.0264,0.37884,-2.0066,4.8808,5.0793,-0.65063,-0.0016422,0.42833,9.3634,2.3872,-3.1069,-4.5593,5.0556,8.6289,-1.7101,0.44999,-0.7857,-1.0618,3.6512,7.6626,-4.0406,-4.0525,-3.8746,-2.6822,10.048,10.213,-4.153,5.7772,4.8483,10.337,2.1388,-4.8096,3.1189,7.988,2.875,8.8752,-4.6676,1.9043,-0.055657,7.7257,1.1655,9.1251,8.0907,0.1532,5.3213,4.5491,-1.319,-1.5602,-3.485,-1.4371,4.558,-1.3564,-1.7377,7.8498,4.9704,10.737,10.609,5.5568,8.4022,7.5513,5.7038,8.4862,3.4601,-0.57133,-1.065,-4.0723,9.0019,5.206,3.034,2.5174,6.8933,9.3149,5.1043,-1.8108,5.5492,8.6003,-2.6316,6.6939,10.512,-0.76136,-0.75565,-3.1723,-1.2221,10.327,5.6144,-1.7407,2.1565,1.6217,8.6387,-3.0107,-4.5646,-1.8558,-1.1274,5.429,8.6272,8.7384,8.651,4.6427,8.3255,8.8368,-3.4305,4.1061,-2.2369,2.979,1.9726,9.2702,4.4478,-3.0029,10.083,10.511,4.103,5.2532,4.4321,9.4653,-0.89669,2.9772,-1.9256,0.69556,2.6216,-9.2496
0.26811,2.8479,3.3763,5.9719,6.6758,-3.5995,7.5735,0.099107,0.80194,-2.5541,9.1258,-1.8958,8.8138,-3.6324,6.1712,-1.0213,4.2391,3.6413,-0.17539,-1.9894,8.9327,1.1728,10.35,9.3693,-1.2074,-2.0519,-1.6653,-0.17999,1.9023,-0.592,-4.4474,3.8755,4.2726,0.6696,2.7249,1.4032,3.7961,0.71919,2.7021,8.0113,6.4539,7.0413,9.688,7.4901,-4.501,0.73374,7.5264,-3.112,5.9192,1.4562,8.6138,6.0079,9.6245,7.4447,3.5609,-0.30503,-2.4887,-1.7353,4.612,9.5932,-4.9783,6.9091,2.4605,-1.0926,0.95683,9.73,-0.08185,-4.7605,-1.6936,-1.8275,1.1739,-4.0448,6.7441,-4.8674,6.615,6.0975,-4.2331,4.0712,3.8243,7.3154,-4.2681,0.48723,8.1066,4.5824,-1.5045,10.438,6.0889,-4.4445,7.223,-3.0958,6.6695,-1.4548,2.638,-2.4441,8.6332,-0.82476,2.3092,-2.6419,5.0525,-1.0012,-3.468,6.4591,5.7473,-3.322,5.6814,7.8196,10.72,-4.8377,1.0484,-4.6634,-1.9453,-2.1756,1.8126,7.0853,-1.8421,2.917,-2.7839,-4.0669,-2.103,3.4907,-3.6366,-1.5363,6.5502,9.9773,4.667,5.0375,7.1106,-3.1147,-0.84004,-2.7691,-0.51975,-0.44959,6.2112,7.1839,8.5654,-2.7088,3.2558,-0.3071,3.2825,6.4727,2.956,-4.0458,2.391,8.6287,0.72861,3.0692,9.3153,7.6691,9.0017,-1.2046,-4.2848,-2.215,4.6941,5.9607,5.4543,2.3212,1.5822,-4.88,-0.44219,8.5904,10.482,-1.3604,-0.033152,5.4875,-2.5211,-0.296,-2.1407,8.4316,-3.2958,-2.8734,-3.0569,2.7364,-1.154,-4.0816,-1.4782,1.0748,9.7654,6.0138,5.0096,-2.484,-4.5628,0.69242,6.5299,10.954,-4.4874,4.8698,-1.1114,-0.61837,0.7139,7.1839,2.7218,8.8078,-4.2659,4.8984,4.7488,8.0855,9.6579,2.2312,-1.7054,-1.0143,-9.6137
3.1649,5.8633,8.8108,6.0441,-2.8414,1.5576,7.1595,4.7482,-3.395,-4.5881,9.3972,3.3208,9.1308,6.3041,9.8561,-0.27277,-2.3444,-3.4962,6.6694,-3.3621,7.7467,3.3168,-2.6014,6.5305,8.342,7.8794,-1.5162,-3.5416,9.7266,-1.4481,8.7781,10.011,7.4998,4.6046,8.6581,4.9198,-1.4693,9.8385,-4.6812,0.42605,10.445,3.6897,10.617,-3.527,-1.6068,0.22533,-1.0444,-2.5139,1.9396,0.88906,8.5737,9.1296,10.393,9.0951,5.2472,10.769,-1.3876,-3.6037,4.7429,-4.7661,5.9669,1.7989,-0.5549,0.77594,-3.2373,6.1792,7.0568,10.042,8.1617,1.8232,-3.0708,7.4522,1.9651,8.8591,3.9652,4.5992,4.6259,-1.2719,6.4326,7.3915,-4.5287,0.04384,1.9583,-4.7615,-2.3393,3.8781,2.8706,2.6295,0.1112,4.7253,2.4465,0.27915,0.51067,1.0357,9.2262,9.421,6.8408,8.0252,10.245,1.815,-0.97365,3.6741,0.58444,2.4698,6.805,9.5071,9.7851,4.8874,8.7867,3.5213,9.2719,8.5458,5.6921,8.1038,-1.9092,1.6112,10.591,-4.6406,4.8348,-2.896,9.9666,3.8813,-4.9735,-4.2607,-0.94894,-2.0856,6.6255,8.2521,3.1577,-1.9532,9.9571,-2.1821,4.2696,4.801,-0.50351,4.7305,9.4545,2.5351,1.0834,-4.2382,6.8295,3.9193,0.28535,3.965,2.1649,-2.7031,-4.2652,2.6632,0.18845,-0.30387,2.1922,-1.6847,2.5336,-0.72841,9.4799,2.1315,5.5628,-3.8704,10.626,7.8724,7.6122,-3.478,7.3893,5.165,8.0058,4.2653,6.5333,-1.5541,-0.2888,-3.2949,4.5676,0.92726,1.363,7.2478,-0.55971,7.265,7.2676,9.0159,4.8932,3.4469,8.8695,0.63061,10.57,8.248,4.6617,1.7497,-0.57243,7.5455,-3.4883,3.9911,8.1212,-4.6686,-3.1806,4.904,8.7386,1.3463,9.2587,0.60414,-1.8718,5.3604,6.0652
-3.2764,9.0979,3.5339,4.3558,7.5392,2.713,-2.7257,9.1317,7.37,-1.336,9.7055,-2.5063,1.4855,8.2143,-1.8589,8.4256,10.196,8.9526,10.486,2.8733,4.3684,-3.0623,4.1406,6.7605,-4.2145,2.7226,-2.4297,2.8157,9.0093,-3.3418,10.291,-1.6914,10.267,2.5407,3.7311,-4.2473,-3.752,-1.8673,9.9458,10.107,-4.6901,5.9731,3.4842,3.9943,0.074507,10.52,9.0955,-2.416,1.3922,-4.9442,-2.0948,-3.5624,-0.59666,1.612,1.2542,2.0551,5.288,10.802,2.0038,4.4876,6.987,1.3973,7.8763,6.932,-3.489,-4.0953,4.6141,7.6579,0.40384,7.8008,6.3752,0.57498,9.9647,10.414,3.2035,6.9401,7.5338,0.41492,7.7094,3.3882,2.0745,6.8449,9.4958,5.5994,4.595,4.5546,10.683,3.6653,9.0419,9.7516,1.0115,4.6799,-1.7246,3.4951,-4.7477,2.1062,-3.8953,8.4061,-1.3599,5.1999,7.9932,7.9124,-2.0729,5.8365,4.8413,-4.3288,-3.4483,7.7623,0.65999,-3.5792,3.1518,1.3963,-2.0113,-2.5907,-0.79105,-0.086948,-0.93873,-2.8393,-0.60262,7.2865,1.9333,3.7938,3.2983,10.478,10.802,6.2607,8.8757,3.8542,-2.1335,7.2783,2.0451,-2.5207,4.7531,7.8779,6.6252,0.96797,4.0851,5.7245,3.7301,-4.4081,-4.584,-4.7277,5.9217,1.264,-1.6521,-2.9736,-4.3137,0.62617,-3.0528,8.2046,-2.0538,-3.0625,6.6611,0.32485,0.17181,-4.6369,-2.0168,10.921,1.956,-2.6394,9.5495,3.8347,9.5304,3.3662,-4.1441,-4.5514,-2.1197,-3.0559,2.5275,-2.2718,9.8149,-4.1602,-0.75274,-4.7933,3.5535,8.6944,-3.5591,4.9255,8.6282,-4.0484,-4.9032,10.869,-1.8078,2.2309,8.4986,7.1994,-0.84347,5.1272,2.1369,6.5654,9.6672,9.7487,9.3567,-2.9733,-4.9342,4.6848,-0.98694,9.6195,-0.28864,4.3714,39.773
-2.3075,-3.6219,10.991,-1.8169,2.4767,10.109,10.955,-1.8278,-1.2535,6.709,-0.010681,0.31367,-1.9974,1.5239,3.3535,6.5156,9.8247,-1.132,4.0917,-0.083395,5.0701,7.6365,8.9315,-0.926,5.9321,3.8513,2.2038,-1.8241,3.8385,8.9168,-0.44653,8.5278,7.1016,8.5097,1.7363,-1.7705,-0.33046,-4.3225,-2.727,-1.2556,2.2965,-0.11796,0.35738,-2.5994,9.0071,-3.5067,0.24219,8.4301,7.8608,6.5839,2.2734,9.5645,6.1549,2.0772,3.3631,5.2184,9.9395,1.0291,4.072,0.82687,7.8684,1.8283,1.2542,8.2293,0.07158,3.4337,0.45083,0.90384,8.9644,3.0532,10.267,-3.864,0.081013,2.6707,-3.5229,-1.2889,4.7883,10.564,9.0591,-4.9768,-3.1145,9.8927,7.4946,-3.1031,3.3233,4.8594,9.441,0.61462,3.488,2.0134,-0.90521,9.239,-4.4204,-4.0813,-4.2068,-1.4998,9.6636,2.5883,4.1001,-1.8339,4.6786,5.6128,4.2032,6.8369,7.6669,2.287,-2.6877,-3.9777,6.5355,0.046455,0.84698,4.4619,3.4202,10.43,5.9749,-3.2468,2.3532,-0.59277,-4.638,10.381,3.5625,-2.1828,4.1091,-2.4691,-4.5361,-1.3289,9.2091,1.0354,2.7549,-3.8105,1.9449,6.8119,1.1337,-4.4545,-0.67144,-3.1607,8.3576,-0.42767,1.5798,6.3674,-4.0394,9.5494,-0.20916,-0.3798,-2.2079,8.8203,-1.098,-2.3925,2.4214,7.4003,-1.8895,10.106,0.79266,8.3749,5.6601,10.019,-3.8741,-0.2451,6.1749,-3.0062,2.272,3.7136,-1.624,-2.638,-3.0168,1.5293,5.0052,2.3441,-3.4313,2.3749,9.5083,2.5225,10.958,4.3764,-4.1842,6.3861,6.0096,-1.2816,8.0699,10.055,1.5744,3.7399,-2.7423,9.1618,0.074081,4.847,-0.32018,-0.39907,-0.59449,5.611,7.7065,8.4036,-2.2044,7.325,-1.7748,6.0862,3.1038,6.9696,8.62,6.5616,29.535
6.3181,0.85321,-1.7637,10.101,2.8961,-0.13412,1.8794,-4.5505,4.7133,-2.6264,8.2332,8.1992,8.3521,-4.3912,6.7804,5.5959,7.0629,10.012,5.8122,8.7783,-0.53077,3.7453,4.4865,-0.96752,3.0874,-2.6803,0.72186,0.80513,7.3829,-0.095831,7.5385,7.3724,3.3017,-2.6017,7.0123,-0.11957,-2.4036,5.8009,-0.86367,9.3895,10.355,-0.76086,10.337,4.3141,-4.6554,-2.4925,1.5908,-1.5585,-4.513,-3.2821,1.1496,-0.36045,6.4342,5.2742,-0.1163,3.0672,1.8607,-0.22293,-2.9535,-1.2415,5.7447,-1.5605,4.7081,4.5487,5.5003,5.6008,10.174,-2.8414,0.22577,-4.4289,3.7522,5.53,2.8526,8.078,10.215,-2.9424,2.0213,-1.8233,0.094841,9.7246,-4.6569,1.937,-1.4837,6.804,-0.67281,2.3798,-2.003,-1.7802,-3.7312,4.6063,-0.48498,9.2808,2.9336,9.4317,-2.4388,-3.4989,7.8681,10.487,6.5152,10.389,-0.41607,-0.88833,3.6103,2.801,4.7195,-1.4297,8.9577,7.6792,0.056391,10.844,3.3735,5.466,9.6203,-2.0319,-4.125,5.3515,4.4566,10.785,6.2959,2.0896,-2.8436,7.772,8.9745,-3.733,1.9011,0.79278,-3.8213,1.1914,7.5777,0.48966,3.2672,-2.31,2.2354,8.8047,5.073,0.14101,6.0106,-3.2377,5.9019,7.2692,9.3018,9.6563,10.214,-2.8546,6.2103,2.2628,2.4001,6.0976,-3.9494,5.1229,0.11361,1.3789,-4.2443,3.4331,-1.5315,4.0364,-3.2585,7.5494,-2.6642,8.4292,-1.0011,-2.186,1.482,3.8859,0.48337,6.8373,-0.50488,2.6246,4.1795,-4.187,-2.3394,1.9515,5.3077,2.0383,-3.3143,8.1977,7.1506,1.4796,0.37366,6.4241,1.552,0.99696,8.6778,7.0108,0.25371,-0.567,-0.47989,2.8957,-0.48321,6.7729,8.2425,5.5071,3.8806,2.3144,-3.6935,10.639,5.0767,8.0918,-2.8892,2.1845,39.443
3.0473,9.1451,5.6327,-3.4558,3.1679,10.272,-0.86243,1.7258,-4.3261,8.1968,1.679,0.18073,4.2833,9.1041,-1.0329,-3.3787,0.63706,8.0535,8.1511,9.012,-3.2984,5.1619,3.7249,9.3799,5.8896,0.84574,0.58853,9.1916,1.4724,10.679,-4.4599,-2.7002,7.3162,9.8399,7.4943,8.5158,5.5033,4.0644,6.1203,-3.5369,-0.2235,5.2933,-1.163,-1.8259,-3.7699,3.134,10.17,-0.70042,9.7514,-2.9569,1.25,-4.5784,4.6539,1.1378,9.5231,5.3011,1.9586,-4.4051,-1.7614,2.9076,-4.7875,5.9771,4.2277,2.303,7.4453,-2.6188,5.2223,1.3104,-1.8949,5.8415,6.0303,-2.3224,-3.3223,1.8004,6.7142,6.8102,7.1917,-2.2435,-1.6413,-1.9658,-1.4669,7.3331,4.5614,-4.4975,8.8489,-2.8593,8.3454,1.6719,6.3316,-1.5402,6.7965,9.8775,4.612,1.9392,2.4038,10.388,4.8136,7.3985,6.1563,6.2645,-1.0051,0.067203,-4.5956,5.4951,0.73404,-4.6901,5.8698,6.678,2.3462,6.0616,3.057,10.766,-3.0329,1.7973,4.1072,3.9799,-2.9285,-4.7015,9.8312,4.3896,0.0064806,2.085,-3.7525,4.5032,3.3961,2.3297,8.8513,-1.0566,3.3634,1.7834,7.0125,2.106,6.2521,4.4204,0.058317,6.4257,-0.87394,1.2076,-4.4829,-0.15791,4.4504,6.1608,6.1604,7.2225,-3.4356,7.3247,10.884,9.3921,0.75378,9.9468,3.0471,-2.0346,-4.4934,0.29773,-3.076,10.331,2.9783,-4.6685,5.019,6.3029,1.6626,8.2455,-0.86424,10.972,0.83406,6.9722,7.4568,-2.6376,10.498,5.7187,6.4105,9.9685,5.2888,1.821,-4.4808,-4.8222,1.928,6.1095,-3.7354,-4.4625,2.0939,7.0199,9.4089,5.9404,7.7589,-4.8376,-1.9925,9.5966,4.9833,-1.8336,2.4692,10.396,4.893,6.3866,-0.078472,8.6191,10.624,5.1938,5.2901,3.8024,-67.689
1.2729,6.7528,7.1736,-1.7096,7.7421,10.751,9.7718,1.9302,7.8915,-4.4199,6.4077,1.6038,-4.9236,-0.088753,2.2529,5.7445,3.2314,8.0507,-4.0874,-0.84635,5.3687,3.9467,-4.4634,-1.9511,-4.1835,6.77,0.91628,-1.8916,9.0558,9.3031,-3.3328,-4.4004,8.4983,5.4523,-0.43725,4.896,5.8169,6.3075,1.7777,1.8782,-2.3932,9.763,8.3429,3.65,4.3929,-1.6727,-1.9532,6.738,0.11967,10.662,0.2275,5.6602,5.9371,6.2396,2.2119,-2.6519,2.1484,-4.7529,8.9329,10.503,-2.3948,7.7618,-3.1394,-2.5427,6.1934,10.263,-0.13498,4.2279,4.8835,9.8659,-2.374,-1.3456,-4.056,2.7684,5.672,-3.6262,-2.6815,-4.4296,-2.7141,5.5793,9.8016,6.6555,0.62782,5.5869,4.733,10.177,0.63711,-0.60402,6.0368,-4.1017,-4.2988,-2.6054,2.1284,-2.1387,3.9774,9.985,10.849,0.22491,-0.72709,5.9437,-4.5149,-3.2731,3.0001,2.8905,-4.4015,10.73,3.7244,-4.5378,7.3091,8.5252,0.12968,5.4951,4.0389,10.359,10.832,9.6398,2.3074,9.7794,7.8517,6.7456,4.2301,9.8207,6.2869,2.324,10.71,-3.6896,9.961,5.9103,4.6978,0.073886,-3.01,5.459,-2.4813,-3.5925,3.0656,4.0999,9.1043,0.84139,9.2979,3.1892,2.8979,9.2326,8.1048,-3.6784,8.7616,0.4157,-3.2073,-2.5526,4.5241,-1.6599,-0.63805,-4.6723,5.2075,8.3567,6.5692,7.8339,-0.68554,1.0682,-4.9233,5.9532,4.231,4.6228,5.0285,5.9796,8.4157,5.1562,4.7938,2.7654,2.4554,7.4482,7.9935,7.4529,-3.6534,-0.71765,-0.85982,2.739,8.7879,10.185,1.284,-0.99659,8.3047,3.4935,2.4547,-3.8285,5.181,8.2868,9.4339,1.0812,4.6094,1.3907,3.7437,-2.3614,4.7812,3.7875,5.3687,0.96565,-1.1069,4.0123,-0.69929,-0.83091,-23.287
